text,label
"北京二手房贷可选组合贷 公积金不足补商贷 二手房贷款可选“组合贷” 公积金贷款额度不足时剩余部分 可向建行申请商贷 本报讯 记者翟? 下周一起,市民购二手房可向市住房公积金管理中心申请组合贷款,即“公积金贷款+商业贷款”。这意味着,购房人如公积金贷款数额不够,又无法多交首付款,可通过商业贷款补足房款,从而享受到公积金贷款的低利率优惠。 市住房公积金贷款中心副主任潘峰介绍,办理二手房组合贷款主要有两种形式,首先申请人可以采取抵押担保方式获得组合贷款。这种方式需要购房人办理完房屋过",财经
"西安出现AB打头百元假钞 特征明显易辨别 图 HD、HB打头的百元假币在人们心头的阴影还未散去,西安又发现AB版、WJ版百元假币 三府湾汽车站3月30日晚截获两张AB版打头的百元假币,好在这些假币特征明显,只要细心很容易辨别。 3月30日晚7时许,三府湾汽车站二楼售票厅。一名男子匆匆来到售票窗口,说要一张西安开往太原的长途车票。售票员拿到递来的两张百元钞票,准备打印车票,但摸着两张钞票手感不对,仔细查看,竟然都是假币,是AB打头的。售票员叫来值班领导,对该男子进行询问。该男子还争辩",财经
"三巨头正逐步退下神坛 隆多崛起将带绿军再登巅峰 新浪体育讯 北京时间2月5日,《体育新闻网》消息,不知您是否注意到,目前的东部劲旅凯尔特人正处于水深火热之中。圣诞节过后,这支球队就陷入混乱,先是皮尔斯脚部的旧伤发作,神投手雷-阿伦始终找不到准星,而后球迷又似乎难以从凯文-加内特的膝盖处找到丝毫恢复的迹象,至于球队寄予希望的拉希德-华莱士,他为我们带来的却又往往是失望。没错,目前这支绿衫军已经难以在让我们联想到三巨头的光辉时刻,而相比较已经老迈的三巨头而言,拉简-隆多,这个新生代的控球",体育
"中海量化策略股票基金24日成立 首募16.5亿 全景网6月25日讯 中海基金周四公告称,旗下中海量化策略股票型基金于2009年6月24日成立,首发募集16.46亿元。 该基金于2009年5月20日起向社会公开募集,并于6月19日顺利结束基金募集工作。 本次募集的净认购金额为16.46亿元,有效认购户数为20162户。按照每份基金份额面值1.00元计算,募集期募集及利息结转的基金份额共计16.46亿份。基金管理人的基金从业人员认购份额为300.29万份 含募集期利息结转的份额 ,占比例",财经
"巴萨主席:巴尔德斯比卡西更出色 他才是世界第一门将 新浪体育讯 巴萨主席拉波尔塔“护犊子”是出了名的,日前这位律师主席在参加完电视一台节目后接受采访时表示,“巴尔德斯才是世界上最好的门将。” 拉波尔塔说这番话之前,博斯克刚刚公布了西班牙国家队的最新名单,结果他召入的门将是皇马的卡西利亚斯、利物浦的雷纳以及比利亚雷亚尔队的迭戈-洛佩斯,而巴尔德斯则无缘入选。 巴尔德斯最近表现也的确不错,冠军杯对喀山鲁宾扑出两个单刀球后,《每日体育报》将他称为“圣巴尔德斯”,同时他也是目前五大联赛中失球次数",体育
"期货午评:沪铜高开低走 白糖窄幅震荡 两会暖风吹得价格大涨,需求是否恢复还看中国 金属: 铜:昨日在中国交易时间受到沪铜涨停的带动而上涨,库存连续5日下降继续给价格以动力,价格突破3700点阻力位,晚间美股的上涨使得价格一度飙升至3785点,最后收于3740点,较前日大幅飙升160点涨幅4.47%,且伴随上涨成交量亦同步放大。LME库存已连续5日下降,昨日继续下降4850吨至526025吨,流出地半数来自南韩和新加坡,注销仓单更是攀升至64400吨,占库存比的12.24%。",财经
"2010年自学考试保险法复习资料 十一 主要内容概述 人身保险合同概念;人身保险合同特征 了解 ;人身保险合同分类 了解 ;人身保险合同的特殊条款 重点 一、人身保险合同 是以人的寿命和身体为保险标的的保险合同。 二、人身保险合同的特征 1、主体特征:主体即投保人、被保险人和受益人,既可以是一个人也可以是不同的人。当被保险人因保险事故死亡的,保险金由受益人 指定了受益人 或被保险人的合法继承人 未指定受益人 行使。 2、人身保险合同是定额保险合同:人身保险合同保险金一般是由投",教育
"有色金属价格下半年处于高位震荡格局 工信部2日公布的数据显示,上半年有色金属行业总体保持平稳运行态势。下半年,随着全球经济环境日益复杂,有色金属的金融属性会更加突出,加上国内对有色金属需求处于旺季,有色金属价格总体将处于高位震荡格局,企业经济效益将呈持续增长的态势。 数据显示,今年1-6月,规模以上有色金属企业工业增加值按可比价格计算比去年同期增长12.3%,增幅比全国工业增加值增幅低2个百分点。 同时,今年1-6月,有色金属产品产量平稳增长。十种有色金属产量为1655.",财经
"鹏华基金注册LOF乐富专家品牌 推轻松理财 全景网2月4日讯 凭借在LOF乐富基金领域丰富的实战管理经验,近期鹏华基金正在全力打造LOF乐富专家品牌。据了解,鹏华基金目前已经申请LOF乐富专家的商标注册。 “乐富”,即LOF的音译,鹏华基金将其诠释为一种简单轻松的投资理念,是希望投资者能够快乐地享受财富增值。 作为较早推出LOF乐富基金的基金管理公司之一,鹏华基金在LOF乐富基金方面具有丰富的实战管理经验,目前是国内管理LOF基金最多的基金公司,旗下已经拥有6只LOF乐富基金,包",财经
"湖南高考艺术专业文化成绩控制线上调 今年,我省严格按照教育部的政策规定,将外省院校本科艺术专业 独立设置艺术本科院校及参照此类院校招生办法执行的其他院校艺术专业除外 的文化录取控制分数线由二本线的60%调整为65%;在今年的违纪处罚条例中增加了对中学违纪行为的处理;将所有高校招生考试 包括全国统考、省级统考、高校单独组织的招生考试 按统一的要求纳入了违纪处罚范围;规范了信息公开公示制度,对招生公开公示的基本内容、具体方式、起止时间、举报渠道等作了具体、明确的规定等,使招生",教育
"基金补仓仍需控制风险 德圣基金研究中心 读者来信: 首席分析师江赛春老师,您好!现在好多基金的净值都大幅下挫,五毛以下的基金很多,而且封闭式基金的折价率也在不断攀高,看上去有一定的投资机会,所以我想趁机补仓,毕竟市场不会一直这么跌下去。目前暂定:1.广发聚丰、2.天治核心增长、3.摩根士丹利华鑫行业、4.嘉实300,另外还想买一点折价率稍高的封闭式基金,基金景宏、基金久嘉好像不错。我的思路可行吗?还请指教。 股市大跌,基金也难以独善其身,净值被“腰斩”的现象",财经
"中国农业大学2009年计划招1570名硕士生 北京考试报讯 记者 陈霄飞 记者从中国农业大学获悉,该校明年预计招收硕士研究生1570人,其中招收公开招考生约1100人。各学院招生人数除专业目录备注中有特殊说明外,一般公布的计划不包括接收推荐免试研究生人数。 据该校负责人介绍,凡通过全国统一高考录取的四年制或五年制大学应届本科毕业生、已获得国民教育系列 全国统一高考、成考、自考,以下同 的大学本科毕业证书的考生均可报考。同等学力的考生要具备两个报考条件:一是公开发表的与报考专业相关的",教育
"NBA球星PK动漫人物 格里芬独斗金刚KG单挑杀人狂 新浪体育讯 还有人记得哥斯拉VS巴克利吗?那可是三十年来最牛的耐克广告。NBA球员和动漫结合起来还能有怎样的创意,fanhouse.com作者埃里克-弗里曼和伯利恒-肖尔斯有些不错的想法,罗列如下: 布雷克-格里芬 VS 金刚 到骷髅岛上视察房地产项目时,洛杉矶快船老板唐纳德-斯特林捕获了金刚。随后,斯特林将金刚运到了洛杉矶,放在斯台普斯中心展览,赚了不少钱。金刚逃脱后,将洛杉矶搞得天翻地覆,布雷克-格里芬临危受命,被派出捉拿金刚,他是",体育
"本泽马切断比利亚加盟皇马路 葫芦娃掉头直奔诺坎普 记者李镇伯报道 就在卡卡亮相皇马、本泽马也决定加盟贝纳布的同时,巴萨对于锋线的调整也终于有了实质性的进展,周二贝吉里斯坦和俱乐部足球负责人桑勒伊同赴阿斯图里亚斯比利亚的家中,和球员及其经纪人塔马尔戈面谈,比利亚给予巴萨方面积极的回应,只要拉波尔塔能够开出足以打动瓦伦主席略伦特的支票 预计为4000万欧元 ,比利亚就将加盟巴萨。 在转会皇马破裂后,比利亚和巴萨走得越来越近。国家队在联合会杯比赛期间,哈维、普约尔和皮克就曾先后游说他加盟巴萨",体育
"江西师范大学2010年高考录取结果查询系统开通 新浪教育讯 江西师范大学2010年高考录取结果查询系统开通, 点击此处查看",教育
"基金密集分红 套现压力骤升 本报记者 谢卫国 去年11月份至今的这波反弹行情惠及不少基金,部分业绩向好的偏股型基金近期纷纷开始分红。据统计,在进入4月份的8天时间里,公告实施分红的基金多达11只,分红金额高达34.78亿元。分析人士指出,部分基金经理对二季度行情偏谨慎,料加盟分红大军的偏股型还将不断涌现,后市基金套现压力或骤升。 根据天相投顾的统计,截至4月8日,今年以来实施分红的偏股型基金有21只 不含QDII ,分红总金额为45.21亿元。在这21只分红的偏股",财经
"沪铝日吸金12亿元 期铝黑马引爆铝业股 本报记者 王超 横盘半年之久的上海铝期货近日连续爆发强劲上涨行情,并伴随着罕见、巨量的资金涌入。受此推动,昨日铝业股全线大涨,焦作万方、利源铝业、云铝股份、中孚实业涨停,其他铝业股均涨逾5%。铝业板块成为昨日最亮点的板块之一。 沪铝日吸金12亿元 “本周的明星期货品种当属沪铝。”有市场人士介绍,随着巨量资金的加速入市,沪铝各合约日K线纷纷收出巨阳线,期价成功站上18000元/吨大关,连续两次刷新年内纪录新高,着实夺人眼球。 上海期货交易",财经
