label,category,text,text_processed
0,体育,"上海六连胜引出幕后操盘手 三大利器都是慕名而来 新浪体育讯 北京时间1月6日晚,CBA第8轮比赛在长春市体育馆拉开战幕。吉林队坐镇主场105:110负于势头正劲的上海队。六连胜成为姚明离开上海后最长的连胜纪。这场比赛,上海队落后的分数一度超过了10分,但他们仍然凭借最后时刻三个外援的出色发挥上演了大翻盘的好戏。 比赛进入到第四节,上海仍然以72-82落后,更可怕的是,整个前三节,上海队一直被吉林队压着打,吉林主场的球迷甚至已经开始庆祝这场比赛的胜利了,他们觉得上海队根本没有一点翻盘的",上海 连胜 引出 幕后 操盘手 三大 利器 慕名而来 新浪 体育讯 北京 时间 日晚 CBA 比赛 长春市 体育馆 拉开战幕 吉林队 坐镇 主场 105 110 负于 势头 正劲 上海队 连胜 成为 姚明 离开 上海 最长 连胜 这场 比赛 上海队 落后 分数 一度 超过 10 仍然 凭借 最后 时刻 三个 外援 出色 发挥 上演 翻盘 好戏 比赛 进入 第四节 上海 仍然 72 82 落后 可怕 整个 三节 上海队 一直 吉林队 压着 吉林 主场 球迷 甚至 已经 开始 庆祝 这场 比赛 胜利 觉得 上海队 根本 没有 一点 翻盘
3,教育,"北京8万考生将进考场 家长不催促不抱怨不追问 本报讯 明天上午,本市8万考生将走进高考考场,迎接他们人生中最重要的一次考试。今天下午,本市2691个考场将全部封闭。 高考录取率提高5% 今年是实行高中课程改革后的第一次高考,对新高考的猜测曾经让不少考生忐忑不安,但今年也将是北京高考统招录取率创新高的一年。根据考试院的统计,今年北京高考统招录取率将达到84.6%,比去年提高近5个百分点。本科录取率也将高达53%,超过半数的统招考生能进入本科院校。 大考临近家长别唠叨 随着高考临近,因",北京 考生 进考场 家长 催促 抱怨 追问 本报讯 明天 上午 本市 考生 走进 高考 考场 迎接 人生 重要 一次 考试 今天下午 本市 2691 考场 全部 封闭 高考 录取率 提高 5% 今年 实行 高中课程 改革 第一次 高考 高考 猜测 曾经 不少 考生 忐忑不安 今年 北京 高考 统招 录取率 创新 一年 根据 考试院 统计 今年 北京 高考 统招 录取率 达到 84.6% 去年 提高 百分点 本科 录取率 高达 53% 超过 半数 统招 考生 进入 本科 院校 大考 临近 家长 唠叨 随着 高考 临近
2,财经,"融通基金携深发展开展优惠申购 融通基金日前公告,2010年5月1日至2010年12月31日,融通基金旗下融通新蓝筹、融通深证100、融通蓝筹成长、融通债券、融通巨潮100和融通内需驱动等6只基金将参加深圳发展银行开展的基金申购费率优惠活动。活动期间,投资者通过深圳发展银行的网上银行、电话银行申购上述基金,其申购费率享有8折优惠;通过深圳发展银行的网上银行、柜面系统定投上述基金,其申购费率享有8折优惠。 肖林秀 融通基金日前公告,2010年5月1日至2010年12月3",融通 基金 深发展 开展 优惠 申购 融通 基金 日前 公告 2010 日至 2010 12 31 融通 基金 旗下 融通 新蓝筹 融通 深证 100 融通 蓝筹 成长 融通 债券 融通 巨潮 100 融通 内需 驱动 基金 参加 深圳发展银行 开展 基金 申购 费率 优惠活动 活动 期间 投资者 深圳发展银行 网上银行 电话 银行 申购 上述 基金 申购 费率 享有 优惠 深圳发展银行 网上银行 柜面 系统 上述 基金 申购 费率 享有 优惠 肖林秀 融通 基金 日前 公告 2010 日至 2010 12
0,体育,"西蒙尼斯领跑欧洲大师赛54洞 梁文冲居第43位 新浪体育讯 北京时间9月4日消息,46岁雪茄王西班牙老将西蒙尼斯在瑞士克莱恩斯席瑞高尔夫俱乐部维持了三杆的优势,获得了欧米茄欧洲大师赛54洞的领先,有望成为今年第一位赢得3场欧巡赛冠军的球手。中国名将梁文冲则打出70杆 -1 ,位居并列第43位。 在欧巡赛与亚巡赛共同认可的欧洲大师赛第三轮比赛中,上一轮领先的莱德杯欧洲队队员西蒙尼斯打出68杆 -3 ,以196杆 -17 的总成绩高居成绩榜首位,继续保持了三杆的领先优势。他的莱德杯队友、",西蒙尼 领跑 欧洲 大师赛 54 梁文冲 43 新浪 体育讯 北京 时间 消息 46 雪茄 西班牙 老将 西蒙尼 斯在 瑞士 克莱恩 斯席瑞 高尔夫 俱乐部 维持 三杆 优势 获得 欧米茄 欧洲 大师赛 54 领先 有望 成为 今年 第一位 赢得 场欧 巡赛 冠军 球手 中国 名将 梁文冲 打出 70 位居 并列 43 巡赛 巡赛 共同 认可 欧洲 大师赛 第三轮 比赛 一轮 领先 莱德杯 欧洲 队员 西蒙尼 打出 68 196 17 总成绩 高居 成绩 榜首 继续 保持 三杆 领先 优势 莱德杯 队友
1,科技,"中国概念股周二普遍上涨 18只股票涨幅超5% 新浪科技讯 北京时间8月24日凌晨消息,周二美国股市收高,至此美股两连阳。尽管美国房地产市场数据欠佳,但来自欧洲与中国的利好制造业数据仍然提振了市场情绪。中国概念股普遍上涨,18只股票涨幅超5%。完美世界受益于二季财报再涨14.95%;中芯国际大涨10.55%;酷6传媒则受财报亏损影响大跌11%。 周二,斯凯网络和世纪互联也分别大涨10%,华视传媒涨幅达9.20%。新浪、搜狐、网易、百度、分众传媒、前程无忧、优酷、土豆、当当、人人等10",中国 概念股 周二 普遍 上涨 18 股票 涨幅 5% 新浪 科技 北京 时间 24 凌晨 消息 周二 美国股市 收高 至此 美股 连阳 尽管 美国 房地产 市场 数据 欠佳 来自 欧洲 中国 利好 制造业 数据 仍然 提振 市场 情绪 中国 概念股 普遍 上涨 18 股票 涨幅 5% 完美 世界 受益 季财报 再涨 14.95% 中芯 国际 大涨 10.55% 传媒 财报 亏损 影响 大跌 11% 周二 斯凯 网络 世纪互联 分别 大涨 10% 华视 传媒 涨幅 9.20% 新浪 搜狐 网易 百度 分众传媒 前程无忧 优酷 土豆 当当 人人 10
2,财经,"股市反弹基金调仓正酣 证券时报记者付建利 在实质性政策利好接连出台的刺激下,A股在触及1800点后展开强劲反弹,个股呈现普涨格局,这对于此前因为大盘跌跌不休而深陷流动性困局的基金来说,提供了一个调仓的良机。接受记者采访的基金经理普遍表示,基金此次调仓比以往来得更为猛烈,卖出的主要是前期抗跌的食品饮料、医药等抗跌性强和流动性差的品种,买入的则主要是中字头股票、券商、农业等流动性良好的股票。 转战流动性良好品种 深圳一家大型基金公司一位基金经理前两个月就极为看好",股市 反弹 基金 调仓 正酣 证券时报 付建利 实质性 政策 利好 接连 出台 刺激 A股 触及 1800 点后 展开 强劲 反弹 个股 呈现 普涨 格局 对于 此前 大盘 跌跌 不休 深陷 流动性 困局 基金 来说 提供 调仓 良机 接受 采访 基金 经理 普遍 基金 此次 调仓 以往 来得 更为 猛烈 卖出 主要 前期 抗跌 食品饮料 医药 抗跌性 流动性 品种 买入 主要 字头 股票 券商 农业 流动性 良好 股票 转战 流动性 良好 品种 深圳 一家 大型 基金 公司 一位 基金 经理 两个 极为 看好
2,财经,"面对金融危机 47条妙计护好您的钱袋子 1.去买本保罗 克鲁格曼的《美国怎么了:一个自由主义者的良知》吧。保罗 克鲁格曼为2008年诺贝尔经济学奖新晋得主,他成功预言了1997亚洲金融危机。他对此次美国救市的最新看法是:金钱换垃圾。 2.重温一下巴菲特57年如一日推荐的《证券分析》吧,这本诞生于1930美国大萧条时期的投资圣经最近出第六版了。 3.如果觉得自己比较有品,巴菲特的珍宝级藏书值得细读:亚当 斯密1776年关于自由市场和经济的作品《国富论》。 4.股市暴跌,心理快崩",面对 金融危机 47 妙计 护好 钱袋子 保罗 克鲁格曼 美国 怎么 自由主义 良知 保罗 克鲁格曼 2008 诺贝尔经济学奖 新晋 得主 成功 预言 1997 亚洲 金融危机 此次 美国 救市 最新 看法 金钱 垃圾 重温 一下 巴菲特 57 如一日 推荐 证券 分析 这本 诞生 1930 美国 萧条 时期 投资 圣经 最近 第六版 觉得 自己 比较 有品 巴菲特 珍宝 藏书 值得 细读 亚当 斯密 1776 关于 自由市场 经济 作品 国富论 股市 暴跌 心理 快崩
3,教育,"分享:人大金融硕士考研经验谈 考研 微博 终于结束了,我终于如愿以偿被录为人大金融专业硕士 本部 ,想到当年自己拼死拼活找资料,下面把自己知道的信息告诉2012年考研的学弟学妹,希望对大家能有所帮助! 我从2010年6月开始准备考研,最初准备的不是人大金融,而是中山大学的企管。因为自己不爱数学,只希望专业课,英语过BEC高级,所以打最开始就下大功夫啃专业书,对数学反而不重视。到了10月份中大突然一个通知,企管专业缩招三分之一,我只好重新调整自己的专业,改成了人大金融",分享 人大 金融 硕士 考研 经验谈 考研 微博 终于 结束 终于 如愿以偿 录为 人大 金融 专业 硕士 本部 想到 当年 自己 拼死拼活 资料 下面 自己 知道 信息 告诉 2012 考研 学弟 学妹 希望 大家 有所 帮助 2010 开始 准备 考研 最初 准备 不是 人大 金融 而是 中山大学 企管 自己 不爱 数学 希望 专业课 英语 BEC 高级 开始 功夫 专业书 数学 反而 重视 10 月份 突然 通知 企管 专业 缩招 三分之一 只好 重新 调整 自己 专业 改成 人大 金融
3,教育,"北京师范大学2011年招生简章 新浪教育讯 北京师范大学2011年招生章程已公布,以下为详细内容: 第一章 总则 第一条 根据《中华人民共和国教育法》、《中华人民共和国高等教育法》等相关法律和教育部有关规定,为更好地贯彻教育部“依法治招”的要求,保证学校全日制普通本科招生工作 以下简称招生工作 的顺利进行,特制订本章程。 第二条 学校名称:北京师范大学。地址:北京市海淀区新街口外大街19号。上级主管部门:中华人民共和国教育部。办学性质:公办,是全日制重点大学、“211",北京师范大学 2011 招生简章 新浪 教育 北京师范大学 2011 招生 章程 公布 以下 详细 内容 第一章 总则 第一条 根据 中华人民共和国 教育法 中华人民共和国 高等教育法 相关 法律 教育部 规定 更好 贯彻 教育部 依法 治招 要求 保证 学校 全日制 普通本科 招生 工作 以下 简称 招生 工作 顺利进行 特制订 章程 第二条 学校名称 北京师范大学 地址 北京市 海淀区 新街口 大街 19 上级 主管部门 中华人民共和国教育部 办学 性质 公办 全日制 重点 大学 211
2,财经,"高金价催热硬千足金 相同体积重量更轻 晨报讯 记者 陈琼 尽管国际金价一路震荡,国内金饰品价格在攀升至375元/克的历史高位后却从未回落,高位运行的金饰价格让不少准新人为了降低成本,将目光转向了重量更为轻薄的“硬千足金”制成的黄金饰品。记者了解到,自5月“结婚季”以来,各大金店的硬千足金销量同比增加了三成。 记者昨天从多家黄金卖场了解到,“硬千足金”目前的售价为399元/克,高于普通千足金的售价。工作人员表示,由于生产工艺不同,硬千足金改良了普通千足金硬度较低的缺点,制作出",金价 催热 硬千 足金 相同 体积 重量 晨报讯 陈琼 尽管 国际 金价 一路 震荡 国内 金饰品 价格 攀升 375 历史 高位 从未 回落 高位 运行 金饰 价格 不少 新人 为了 降低成本 目光 转向 重量 更为 轻薄 硬千 足金 制成 黄金饰品 了解 结婚 以来 各大 金店 硬千 足金 销量 同比增加 三成 昨天 多家 黄金 卖场 了解 硬千 足金 目前 售价 399 高于 普通 足金 售价 工作人员 由于 生产工艺 不同 硬千 足金 改良 普通 足金 硬度 缺点 制作
3,教育,"安徽省考试院放松别伤身 志愿早掂量 2010全国高考报道媒体联盟:《安徽商报》联合新浪教育同步报道 经过12年寒窗苦读的考生,终于可以在高考后放松一下了。今年我省所有批次都实行知分填报志愿,考生也不需要估分。最近这几天,考生完全可以卸下所有的紧张、疲劳,好好放松一下。省考试院也提醒考生,考后放松张弛有度,适当准备志愿填报。 考生在放松自我的同时,要把握一定的度,要注意休息,不要通宵达旦,不能以损坏身体为代价;要注意安全,防止出现人身意外伤害事故。不要轻易到河里、池塘里游泳",安徽省 考试院 放松 伤身 志愿 掂量 2010 全国 高考 报道 媒体 联盟 安徽 商报 联合 新浪 教育 同步 报道 经过 12 寒窗 苦读 考生 终于 可以 高考 放松 一下 今年 我省 所有 批次 实行 知分 填报 志愿 考生 需要 估分 最近 几天 考生 完全 可以 卸下 所有 紧张 疲劳 好好 放松 一下 考试院 提醒 考生 考后 放松 张弛 有度 适当 准备 志愿 填报 考生 放松 自我 同时 把握 一定 注意 休息 不要 通宵达旦 不能 损坏 身体 代价 注意安全 防止出现 人身 意外 伤害事故 不要 轻易 河里 池塘 游泳
