label,category,text,source_file
2,财经,"能源化工期货将延续区间震荡 金石期货 田帅 原油需求曲线上升而供给波动平缓 国内能源化工商品进入消费淡季为价格带来压力,但另一方面,原油价格上涨以及股市向好都会对相关期货品种起到反季节的支撑甚至拉升作用。总体来说,基本面的疲软以及金融属性的影响将使PVC等能源化工品种期价维持区间震荡。 四季度油价维持强势 尽管2009年全球原油消费较2008年同比下降将成事实,但从2009年第三季度开始,原油消费开始呈现环比增长的态势。整个2009年的原油消费量在8367万桶/天",823521.txt
2,财经,"基金汉鼎完成封转开 本报讯 记者 张禹 昨日,记者从富国基金管理公司获悉,原封闭式基金汉鼎已经于11月20日终止上市,顺利“封转开”成为富国天鼎中证红利指数增强型基金 简称富国天鼎 ,并将于近期面市发售。",802776.txt
2,财经,"基金专户一对多业务将推出 本报记者 易非 深圳报道 从今年“六一”儿童节这天起,围绕着百万富翁级客户,公募基金与私募基金的角逐正式开始。这不是一场游戏,而是关乎众多私募基金生存空间的一场严酷竞争。 《关于基金管理公司开展特定多个客户资产管理业务有关问题的规定》12日公布,正式宣告了基金专户理财“一对多”即将开闸。 专户投资门槛大幅降低 今年春节前夕,证监会下发了专户理财征求意见稿,要求基金在2月10日前反馈意见。这份专户理财征求意见稿让众多基金公司倍感兴奋,因为",805812.txt
1,科技,"哈勃首次拍到两颗小行星正面碰撞残骸 图 新浪科技讯 北京时间2月4日消息,据美国宇航局官网报道,美国宇航局“哈勃”太空望远镜近日在小行星带中观测到一个神秘的X形状太空残骸,而且这个残骸还拖着长长的尘埃状尾巴。天文学家认为,这一现象表明该区域刚刚发生过一起两颗小行星正面碰撞事件。尽管天文学家长期以来一直认为小行星带中经常发生这种相互碰撞事件,但是此前从未观测到过真正的小行星正面碰撞并破碎的场景。 这一神秘的X形状天体被命名为“P/2010 A2”,最早由林肯近地小行星研究小组巡",483468.txt
2,财经,"期货程序化交易系统的检验与实战 南华期货 随着我国股票和期货市场的不断发展,越来越多的投资者开始建立交易系统来指导自己的投资行为。很多投资者在设计和使用交易系统时常常遇到的一个问题是:为什么自己的交易系统在使用历史数据检测时表现优异,但是用于实战就表现平平呢? 一般的分析者在分析这个问题时主要将原因归结为投资者没有严格按照系统操作,历史数据准确度低等等。而实际上一个至关重要且被很多人忽视的原因是,此交易系统在检测时使用了不适当的检测方法,也就是说,你所看到的交易系统在",822611.txt
0,体育,"韩鹏入选国足集训名单:希望代表国家队参加世界杯 本报南京8月17日讯 记者 胡建明 在鲁能输球的时候,唯一能让齐鲁球迷稍微有些兴奋的是,无缘国家队很久的鲁能空霸韩鹏重新回到了新一届国家队集训大名单。如果不出意外,8月22日,他将参加中国队新帅卡马乔组织的首期集训。 自从2010年年底因伤无缘中国队后,韩鹏就再也没有入选过高洪波执教的中国队。在作别了国家队8个多月后,韩鹏再次入选了中国队新一期集训大名单。17日上午,当韩鹏通过网络了解到这一消息后,他本人表现得非常淡定:“我的心从来没有",117333.txt
0,体育,"综述:刘翔惊艳新飞人横空出世 女排男篮小组第一 新浪体育讯 北京时间11月22日,第十六届亚运会结束了第十天的比赛,共决出了27枚金牌。中国选手夺走了8枚金牌,目前以154枚金牌列在金牌榜的第一位。韩国队和日本队分别以61枚金牌和32枚金牌列在金牌榜的第二和第三位。 金牌大战:劳义成亚洲百米飞人 刘翔顺利晋级决赛 田径比赛决出六枚金牌,中国选手劳义在男子百米大战中力挫群雄,以10秒24的成绩夺得百米金牌,这也是中国队第一次夺得亚运会男子百米金牌。女子链球名将张文秀以72米84的成绩夺",131118.txt
3,教育,"南科大学生及家长拒绝高考 校长尊重学生选择 近日,教育部新闻发言人续梅公开表示,教育部支持南方科技大学的教改探索,但任何学校改革都须依法办学。此语一出,引得各界猜测纷纷。著名教育学者熊丙奇分析,这实际上就是要求南科大学生参加高考 微博 。前日,南科大学子网上发表公开信,为自己“被高考”而求助,集体表示不参加高考。 昨日,新快报记者致电南科大校长朱清时,他表示自己已获悉此消息并说:“参不参加高考,由学生和家长自己决定,我不表态。” 校长朱清时: 学生前途由他们自定 此前,有网友爆出",307455.txt
3,教育,"自考指导:考生熬夜复习得不偿失 4月自考就要拉开帷幕了。每当考前,不少复习不太充分的考生,总想着牺牲睡眠时间,熬夜突击复习。殊不知,考前熬夜复习,扰乱了正常生物钟,不仅身体吃不消,效果也不见得好。 考前熬夜复习,身体吃不消。每次考试前,笔者都会听到不少考生有靠熬夜来增加复习时间的想法。更有考生不无夸张地传授“经验”:考前一夜通宵突击背诵。且不说这样是否真的有效果,单是身体就吃不消。连续数日熬夜,将会使身体免疫力下降,加上现在夜晚气温较低,供暖停止,很容易导致感冒等疾病",325873.txt
0,体育,"开拓者决心抢野兽大前 900万合同让爵士欲哭无泪 新浪体育讯 北京时间7月10日,过去24小时里NBA各支球队公布了为数众多的球员签约,有的早已传出只是例行公事,而有的则事出突然令人震惊。不过,自由球员市场并没有就此销声匿迹,仍有不少球队在策划着如何把心仪球员弄到手,波特兰开拓者队就是如此。 作为今夏为数不多的几支有大额薪金空间的队伍,开拓者曾是前段时间传出签约流言最多的队伍,但至今为止他们还没有在自由球员市场上花一分钱。一度他们离签下赫多-特科格鲁只差一步,但最终被猛龙横刀夺爱。不过",87872.txt
1,科技,"装备升级 八款网友呼声最高手机一览 五一劳动节将至,各大手机卖场即将迎来一个采购高峰。对于已经打算好了更换某款手机的朋友来讲,就等着五一各大卖场的促销活动了。但是还有不少朋友想在这个假期换换自己的装备,买部新手机。但是到底要想买哪款并没有想好。我们ZOL手机频道最近在手机论坛进行了“五一千人手机大讨论 活动,不少朋友都说出了自己的换机想法,今天笔者就对大家的想法做一个汇总。告诉你广大网友近期最想换的到底是什么手机。 全能小机皇:诺基亚 N85 参数 报价 图片 论坛 表面",601248.txt
2,财经,"里昂证券:全年石油均价为60美元 王磊燕 昨日,里昂证券中国及日本石油及天然气研究部主管乔德伟 David Hewitt 在中国投资论坛上表示维持该行年初预测的60美元/桶的原油均价,并表示目前的价格是各方都能接受的合理价格。 乔德伟表示:“我们认为2009年原油的均价是60美元/桶,2010年是75美元/桶,之后应该是80美元/桶。”他指出,在需求方面,发展中国家已经企稳回升,OECD国家也已经触底;在供应方面,欧佩克的产出和限额配合得很好。因此,他认为目前的油价是一",823139.txt
1,科技,"CNTV被架空谨慎敲山震虎 电信手握筹码泰然处之 作 者:陈琛 近日,中国网络电视台 下称CNTV 就江苏电信和广东电信IPTV平台侵权盗播中央电视台相关电视节目的行为向南京中院和广州中院提起了维权诉讼。 借此,IPTV各参与主体间的微妙关系也浮出水面:已被架空的CNTV在威慑电信运营商这一“外敌”的同时,也期望制衡地方广电机构势力,确立在新媒体领域的主导权;手握用户以及地方节目等筹码的地方广电机构,虽不惧CNTV此举,但也需顾忌系统整体利益,夹于其中、难以表态;而将IPTV视为非核心",640158.txt
2,财经,"IEA量化宽松可能会事与愿违 世华财讯 一些分析人士指出,IEA释放战略原油储备的决定旨在通过压低油价进行宏观刺激,但中期效果可能会适得其反。 综合媒体6月24日报道,国际能源署 IEA 释放6,000万桶战略原油储备的决定是一种“宏观经济刺激”形式,实际上可能会适得其反,在中期推高油价。 由于担心发达国家疲软的经济复苏,IEA的储备释放相当于目前全球供应的近2.5%,其中一半的释放量将来自美国。 在IEA宣布该决定之后,高盛 Goldman Sachs 第一时间预",830463.txt
0,体育,"霍华德最后17分钟竟遭零封 热火终找到防魔兽诀窍 新浪体育讯 北京时间2月5日消息 有人说,热火的阵容存在短板,必须再找一个强力内线才能与魔术和凯尔特人在季后赛中抗衡。客场与魔术一战,迈阿密人用实际表现证明,强力中锋并非不可或缺。 勒布朗-詹姆斯创联盟本赛季新高的51分几乎吸引走了所有人的眼球,但热火取胜的关键其实是他们对德怀特-霍华德的成功压制。尤其是下半场,这位联盟第一中锋几乎完全找不到用武之地,比赛最后17分钟,魔兽连一个球都没能投出,全场仅得到17分。 热火到底是怎么做到的?",102917.txt
1,科技,"入门单反够实用 尼康D3100套机报3720元 【PConline广州站 行情】2011年9月7日,近日笔者收到商家消息,尼康D3100套机目前最新报价为3720元。尼康D3100是入门级单反尼康D3000的后续机种,尼康D3100采用了全新设计的1420万像素DX格式CMOS传感器;搭载新一代的EXPEED 2影像处理系统;可拍摄24fps 1080p的高清晰度全高清短片;ISO感光度可扩展至12800,这些硬件指标使得尼康单反在消费者心中的印象焕然一新。另外尼康D3100还配备即",516051.txt
0,体育,"王宝泉称女排不能输球让人心惊 重压让他输不起 新浪体育讯 “中国女排不能输球,在比赛中很难给她们机会。在训练中练得一直比较多,但是她们的一传提高偏慢!”两大主力缺阵的中国女排在世界女排大奖赛澳门站的比赛中不敌多米尼加,主帅王宝泉终于说出来这句“中国女排不能输球!”这八个字就像悬在王宝泉头顶的一把利剑,这就能解释他为什么一味演练主力阵容,为什么在所有比赛,包括友谊赛和热身赛中都一拼到底,这也就能解释伤病缠身的魏秋月、薛明根本没有休战的机会,就是因为中国女排不能输球! 昨天的比赛中惠若",125061.txt
